"period","region","component","route","value","color"
2040,"SSA","CAPEX","BF-BOF CCS",0,"#7b7878"
2040,"SSA","CAPEX","DRI-EAF H2",5.98999216991176,"#7b7878"
2040,"SSA","CAPEX","DRI-EAF NG",40.0450501706632,"#7b7878"
2040,"SSA","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2040,"SSA","CAPEX","Scrap EAF",13.8303973646809,"#7b7878"
2040,"SSA","DRI Pellets","DRI-EAF H2",15.994006744823,"#7d2222"
2040,"SSA","DRI Pellets","DRI-EAF NG",106.925148540853,"#7d2222"
2040,"SSA","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2040,"SSA","EAF Scrap","Scrap EAF",103.094584573446,"#a45353"
2040,"SSA","Electricity","BF-BOF",0.18641792396574,"#d7cb1b"
2040,"SSA","Electricity","BF-BOF CCS",0,"#d7cb1b"
2040,"SSA","Electricity","DRI-EAF H2",6.60455815112619,"#d7cb1b"
2040,"SSA","Electricity","DRI-EAF NG",44.1536240807485,"#d7cb1b"
2040,"SSA","Electricity","DRI-EAF NG CCS",0,"#d7cb1b"
2040,"SSA","Electricity","Scrap EAF",169.506271938717,"#d7cb1b"
2040,"SSA","Emission Cost","BF-BOF",2.68241665914824,"#444444"
2040,"SSA","Emission Cost","BF-BOF CCS",0,"#444444"
2040,"SSA","Emission Cost","DRI-EAF NG",34.2302309305141,"#444444"
2040,"SSA","Emission Cost","DRI-EAF NG CCS",0,"#444444"
2040,"SSA","Hydrogen","DRI-EAF H2",18.2973294068126,"#33efef"
2040,"SSA","Iron Ore","BF-BOF",2.75442260954979,"#7e433d"
2040,"SSA","Iron Ore","BF-BOF CCS",0,"#7e433d"
2040,"SSA","Liquids","BF-BOF",0.395734758114008,"#11522b"
2040,"SSA","Liquids","BF-BOF CCS",0,"#11522b"
2040,"SSA","Non-H2 Gases","BF-BOF",0.619525414465381,"#85b3dd"
2040,"SSA","Non-H2 Gases","BF-BOF CCS",0,"#85b3dd"
2040,"SSA","Non-H2 Gases","DRI-EAF NG",88.0898955240603,"#85b3dd"
2040,"SSA","Non-H2 Gases","DRI-EAF NG CCS",0,"#85b3dd"
2040,"SSA","OPEX","BF-BOF",0.904732866856056,"#cccccc"
2040,"SSA","OPEX","BF-BOF CCS",0,"#cccccc"
2040,"SSA","OPEX","DRI-EAF H2",4.67504624945504,"#cccccc"
2040,"SSA","OPEX","DRI-EAF NG",31.2542080689157,"#cccccc"
2040,"SSA","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2040,"SSA","OPEX","Scrap EAF",10.7942958010873,"#cccccc"
2040,"SSA","Solids","BF-BOF",2.1528659506531,"#76512c"
2040,"SSA","Solids","BF-BOF CCS",0,"#76512c"
2040,"USA","BOF Scrap","BF-BOF",4.43439539098625e-08,"#fe0404"
2040,"USA","BOF Scrap","BF-BOF CCS",3.46391161118453e-09,"#fe0404"
2040,"USA","CAPEX","BF-BOF",9.71359341642096,"#7b7878"
2040,"USA","CAPEX","BF-BOF CCS",1.3953787211936,"#7b7878"
2040,"USA","CAPEX","DRI-EAF H2",9.68616096039409,"#7b7878"
2040,"USA","CAPEX","DRI-EAF NG",0,"#7b7878"
2040,"USA","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2040,"USA","CAPEX","Scrap EAF",23.3725955494846,"#7b7878"
2040,"USA","DRI Pellets","DRI-EAF H2",25.863226417918,"#7d2222"
2040,"USA","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2040,"USA","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2040,"USA","EAF Scrap","Scrap EAF",174.224063491533,"#a45353"
2040,"USA","Electricity","BF-BOF",1.78135561964126,"#d7cb1b"
2040,"USA","Electricity","BF-BOF CCS",0.579143981920651,"#d7cb1b"
2040,"USA","Electricity","DRI-EAF H2",13.8352573075725,"#d7cb1b"
2040,"USA","Electricity","DRI-EAF NG",0,"#d7cb1b"
2040,"USA","Electricity","DRI-EAF NG CCS",0,"#d7cb1b"
2040,"USA","Electricity","Scrap EAF",71.9117694622363,"#d7cb1b"
2040,"USA","Emission Cost","BF-BOF",80.0635538148565,"#444444"
2040,"USA","Emission Cost","BF-BOF CCS",1.74383343734851,"#444444"
2040,"USA","Emission Cost","DRI-EAF NG",0,"#444444"
2040,"USA","Emission Cost","DRI-EAF NG CCS",0,"#444444"
2040,"USA","Hydrogen","DRI-EAF H2",49.0052524352678,"#33efef"
2040,"USA","Iron Ore","BF-BOF",30.9820962978479,"#7e433d"
2040,"USA","Iron Ore","BF-BOF CCS",2.42015502999799,"#7e433d"
2040,"USA","Liquids","BF-BOF",1.27969861645876,"#11522b"
2040,"USA","Liquids","BF-BOF CCS",0.099963185632448,"#11522b"
2040,"USA","Non-H2 Gases","BF-BOF",26.3101798978449,"#85b3dd"
2040,"USA","Non-H2 Gases","BF-BOF CCS",4.13826643622305,"#85b3dd"
2040,"USA","Non-H2 Gases","DRI-EAF NG",0,"#85b3dd"
2040,"USA","Non-H2 Gases","DRI-EAF NG CCS",0,"#85b3dd"
2040,"USA","OPEX","BF-BOF",10.1765505073834,"#cccccc"
2040,"USA","OPEX","BF-BOF CCS",1.2917924971545,"#cccccc"
2040,"USA","OPEX","DRI-EAF H2",7.55981797388148,"#cccccc"
2040,"USA","OPEX","DRI-EAF NG",0,"#cccccc"
2040,"USA","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2040,"USA","OPEX","Scrap EAF",18.2417542567935,"#cccccc"
2040,"USA","Solids","BF-BOF",37.5853481683513,"#76512c"
2040,"USA","Solids","BF-BOF CCS",2.93596561541188,"#76512c"
2045,"CAZ","BOF Scrap","BF-BOF",9.62389014834998e-09,"#fe0404"
2045,"CAZ","BOF Scrap","BF-BOF CCS",7.08304974324062e-08,"#fe0404"
2045,"CAZ","CAPEX","BF-BOF",2.10812405622178,"#7b7878"
2045,"CAZ","CAPEX","BF-BOF CCS",24.7146156718702,"#7b7878"
2045,"CAZ","CAPEX","DRI-EAF H2",1.37701297926477,"#7b7878"
2045,"CAZ","CAPEX","DRI-EAF NG",0,"#7b7878"
2045,"CAZ","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2045,"CAZ","CAPEX","Scrap EAF",22.2463802530566,"#7b7878"
2045,"CAZ","DRI Pellets","DRI-EAF H2",3.67679193116441,"#7d2222"
2045,"CAZ","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2045,"CAZ","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2045,"CAZ","EAF Scrap","Scrap EAF",165.829026453623,"#a45353"
2045,"CAZ","Electricity","BF-BOF",0.383643051813736,"#d7cb1b"
2045,"CAZ","Electricity","BF-BOF CCS",6.66074759136898,"#d7cb1b"
2045,"CAZ","Electricity","DRI-EAF H2",1.18703584685066,"#d7cb1b"
2045,"CAZ","Electricity","DRI-EAF NG",0,"#d7cb1b"
2045,"CAZ","Electricity","DRI-EAF NG CCS",0,"#d7cb1b"
2045,"CAZ","Electricity","Scrap EAF",69.48751801416,"#d7cb1b"
2045,"CAZ","Emission Cost","BF-BOF",16.0686031992535,"#444444"
2045,"CAZ","Emission Cost","BF-BOF CCS",15.0211149406558,"#444444"
2045,"CAZ","Emission Cost","DRI-EAF NG",0,"#444444"
2045,"CAZ","Emission Cost","DRI-EAF NG CCS",0,"#444444"
2045,"CAZ","Hydrogen","DRI-EAF H2",3.94242917420013,"#33efef"
2045,"CAZ","Iron Ore","BF-BOF",6.72398974485164,"#7e433d"
2045,"CAZ","Iron Ore","BF-BOF CCS",49.487632445586,"#7e433d"
2045,"CAZ","Liquids","BF-BOF",0.184333130993723,"#11522b"
2045,"CAZ","Liquids","BF-BOF CCS",1.35666629193568,"#11522b"
2045,"CAZ","Non-H2 Gases","BF-BOF",2.74496875665559,"#85b3dd"
2045,"CAZ","Non-H2 Gases","BF-BOF CCS",46.8411025690404,"#85b3dd"
2045,"CAZ","Non-H2 Gases","DRI-EAF NG",0,"#85b3dd"
2045,"CAZ","Non-H2 Gases","DRI-EAF NG CCS",0,"#85b3dd"
2045,"CAZ","OPEX","BF-BOF",2.20859881758111,"#cccccc"
2045,"CAZ","OPEX","BF-BOF CCS",23.4346712214415,"#cccccc"
2045,"CAZ","OPEX","DRI-EAF H2",1.07472583962619,"#cccccc"
2045,"CAZ","OPEX","DRI-EAF NG",0,"#cccccc"
2045,"CAZ","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2045,"CAZ","OPEX","Scrap EAF",17.3627700363981,"#cccccc"
2045,"CAZ","Solids","BF-BOF",4.72736133828874,"#76512c"
2045,"CAZ","Solids","BF-BOF CCS",34.7927241450409,"#76512c"
2045,"CHA","BOF Scrap","BF-BOF",1.64310227891747e-07,"#fe0404"
2045,"CHA","BOF Scrap","BF-BOF CCS",3.26894848419084e-09,"#fe0404"
2045,"CHA","CAPEX","BF-BOF",35.992341845388,"#7b7878"
2045,"CHA","CAPEX","BF-BOF CCS",1.12874519545386,"#7b7878"
2045,"CHA","CAPEX","DRI-EAF H2",0,"#7b7878"
2045,"CHA","CAPEX","DRI-EAF NG",0,"#7b7878"
2045,"CHA","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2045,"CHA","CAPEX","Scrap EAF",10.1109335728582,"#7b7878"
2045,"CHA","DRI Pellets","DRI-EAF H2",0,"#7d2222"
2045,"CHA","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2045,"CHA","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2045,"CHA","EAF Scrap","Scrap EAF",75.368947750228,"#a45353"
2045,"CHA","Electricity","BF-BOF",13.6619301896974,"#d7cb1b"
2045,"CHA","Electricity","BF-BOF CCS",0.455391887677709,"#d7cb1b"
2045,"CHA","Electricity","DRI-EAF H2",0,"#d7cb1b"
2045,"CHA","Electricity","DRI-EAF NG",0,"#d7cb1b"
2045,"CHA","Electricity","DRI-EAF NG CCS",0,"#d7cb1b"
2045,"CHA","Electricity","Scrap EAF",59.7357441125211,"#d7cb1b"
2045,"CHA","Emission Cost","BF-BOF",231.70822669753,"#444444"
2045,"CHA","Emission Cost","BF-BOF CCS",1.75143118444894,"#444444"
2045,"CHA","Emission Cost","DRI-EAF NG",0,"#444444"
2045,"CHA","Emission Cost","DRI-EAF NG CCS",0,"#444444"
2045,"CHA","Hydrogen","DRI-EAF H2",0,"#33efef"
2045,"CHA","Iron Ore","BF-BOF",114.799760833488,"#7e433d"
2045,"CHA","Iron Ore","BF-BOF CCS",2.2839387966119,"#7e433d"
2045,"CHA","Liquids","BF-BOF",0.711446889664894,"#11522b"
2045,"CHA","Liquids","BF-BOF CCS",0.0141542207164644,"#11522b"
2045,"CHA","Non-H2 Gases","BF-BOF",5.33951846041251,"#85b3dd"
2045,"CHA","Non-H2 Gases","BF-BOF CCS",1.41164282106739,"#85b3dd"
2045,"CHA","Non-H2 Gases","DRI-EAF NG",0,"#85b3dd"
2045,"CHA","Non-H2 Gases","DRI-EAF NG CCS",0,"#85b3dd"
2045,"CHA","OPEX","BF-BOF",37.707763642794,"#cccccc"
2045,"CHA","OPEX","BF-BOF CCS",1.07228075703096,"#cccccc"
2045,"CHA","OPEX","DRI-EAF H2",0,"#cccccc"
2045,"CHA","OPEX","DRI-EAF NG",0,"#cccccc"
2045,"CHA","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2045,"CHA","OPEX","Scrap EAF",7.89134288283654,"#cccccc"
2045,"CHA","Solids","BF-BOF",139.65480279073,"#76512c"
2045,"CHA","Solids","BF-BOF CCS",2.77842932695281,"#76512c"
2045,"EUR","BOF Scrap","BF-BOF",7.10027218744984e-08,"#fe0404"
2045,"EUR","BOF Scrap","BF-BOF CCS",0,"#fe0404"
2045,"EUR","CAPEX","BF-BOF",15.5532267860017,"#7b7878"
2045,"EUR","CAPEX","BF-BOF CCS",0,"#7b7878"
2045,"EUR","CAPEX","DRI-EAF H2",1.23223113723505,"#7b7878"
2045,"EUR","CAPEX","DRI-EAF NG",0,"#7b7878"
2045,"EUR","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2045,"EUR","CAPEX","Scrap EAF",23.6920183192126,"#7b7878"
2045,"EUR","DRI Pellets","DRI-EAF H2",3.29020682516326,"#7d2222"
2045,"EUR","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2045,"EUR","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2045,"EUR","EAF Scrap","Scrap EAF",176.605105545502,"#a45353"
2045,"EUR","Electricity","BF-BOF",9.72883936061302,"#d7cb1b"
2045,"EUR","Electricity","BF-BOF CCS",0,"#d7cb1b"
2045,"EUR","Electricity","DRI-EAF H2",3.89964357087652,"#d7cb1b"
2045,"EUR","Electricity","DRI-EAF NG",0,"#d7cb1b"
2045,"EUR","Electricity","DRI-EAF NG CCS",0,"#d7cb1b"
2045,"EUR","Electricity","Scrap EAF",216.714051704368,"#d7cb1b"
2045,"EUR","Emission Cost","BF-BOF",152.768584094803,"#444444"
2045,"EUR","Emission Cost","BF-BOF CCS",0,"#444444"
2045,"EUR","Emission Cost","DRI-EAF NG",0,"#444444"
2045,"EUR","Emission Cost","DRI-EAF NG CCS",0,"#444444"
2045,"EUR","Hydrogen","DRI-EAF H2",11.2500590225009,"#33efef"
2045,"EUR","Iron Ore","BF-BOF",49.6079616850712,"#7e433d"
2045,"EUR","Iron Ore","BF-BOF CCS",0,"#7e433d"
2045,"EUR","Liquids","BF-BOF",4.90067460407832,"#11522b"
2045,"EUR","Liquids","BF-BOF CCS",0,"#11522b"
2045,"EUR","Non-H2 Gases","BF-BOF",46.5166470044039,"#85b3dd"
2045,"EUR","Non-H2 Gases","BF-BOF CCS",0,"#85b3dd"
2045,"EUR","Non-H2 Gases","DRI-EAF NG",0,"#85b3dd"
2045,"EUR","Non-H2 Gases","DRI-EAF NG CCS",0,"#85b3dd"
2045,"EUR","OPEX","BF-BOF",16.2945051491412,"#cccccc"
2045,"EUR","OPEX","BF-BOF CCS",0,"#cccccc"
2045,"EUR","OPEX","DRI-EAF H2",0.961727059599359,"#cccccc"
2045,"EUR","OPEX","DRI-EAF NG",0,"#cccccc"
2045,"EUR","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2045,"EUR","OPEX","Scrap EAF",18.4910561221797,"#cccccc"
2045,"EUR","Solids","BF-BOF",216.749418564967,"#76512c"
2045,"EUR","Solids","BF-BOF CCS",0,"#76512c"
2045,"IND","BOF Scrap","BF-BOF",1.27746322816789e-07,"#fe0404"
2045,"IND","BOF Scrap","BF-BOF CCS",8.16608168342164e-11,"#fe0404"
2045,"IND","CAPEX","BF-BOF",27.982976953464,"#7b7878"
2045,"IND","CAPEX","BF-BOF CCS",0.0419837550845671,"#7b7878"
2045,"IND","CAPEX","DRI-EAF H2",6.68854274952802,"#7b7878"
2045,"IND","CAPEX","DRI-EAF NG",0,"#7b7878"
2045,"IND","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2045,"IND","CAPEX","Scrap EAF",12.9874539434862,"#7b7878"
2045,"IND","DRI Pellets","DRI-EAF H2",17.8592216507962,"#7d2222"
2045,"IND","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2045,"IND","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2045,"IND","EAF Scrap","Scrap EAF",96.811113496258,"#a45353"
2045,"IND","Electricity","BF-BOF",10.5685576334073,"#d7cb1b"
2045,"IND","Electricity","BF-BOF CCS",0.0227420143965352,"#d7cb1b"
2045,"IND","Electricity","DRI-EAF H2",9.17047177616886,"#d7cb1b"
2045,"IND","Electricity","DRI-EAF NG",0,"#d7cb1b"
2045,"IND","Electricity","DRI-EAF NG CCS",0,"#d7cb1b"
2045,"IND","Electricity","Scrap EAF",71.4744107745702,"#d7cb1b"
2045,"IND","Emission Cost","BF-BOF",308.364574596138,"#444444"
2045,"IND","Emission Cost","BF-BOF CCS",0.0763064342116862,"#444444"
2045,"IND","Emission Cost","DRI-EAF NG",0,"#444444"
2045,"IND","Emission Cost","DRI-EAF NG CCS",0,"#444444"
2045,"IND","Hydrogen","DRI-EAF H2",37.8942554554294,"#33efef"
2045,"IND","Iron Ore","BF-BOF",89.2534049455944,"#7e433d"
2045,"IND","Iron Ore","BF-BOF CCS",0.0570545264425759,"#7e433d"
2045,"IND","Liquids","BF-BOF",2.9007774074466,"#11522b"
2045,"IND","Liquids","BF-BOF CCS",0.0018542987956378,"#11522b"
2045,"IND","Non-H2 Gases","BF-BOF",4.08334299387808,"#85b3dd"
2045,"IND","Non-H2 Gases","BF-BOF CCS",0.104647563157095,"#85b3dd"
2045,"IND","Non-H2 Gases","DRI-EAF NG",0,"#85b3dd"
2045,"IND","Non-H2 Gases","DRI-EAF NG CCS",0,"#85b3dd"
2045,"IND","OPEX","BF-BOF",29.3166664596508,"#cccccc"
2045,"IND","OPEX","BF-BOF CCS",0.0375466902787043,"#cccccc"
2045,"IND","OPEX","DRI-EAF H2",5.22024834232151,"#cccccc"
2045,"IND","OPEX","DRI-EAF NG",0,"#cccccc"
2045,"IND","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2045,"IND","OPEX","Scrap EAF",10.136398533783,"#cccccc"
2045,"IND","Solids","BF-BOF",195.750510886403,"#76512c"
2045,"IND","Solids","BF-BOF CCS",0.125131951059166,"#76512c"
2045,"JPN","BOF Scrap","BF-BOF",7.04283796282893e-08,"#fe0404"
2045,"JPN","BOF Scrap","BF-BOF CCS",1.14173804755953e-08,"#fe0404"
2045,"JPN","CAPEX","BF-BOF",15.4274164653233,"#7b7878"
2045,"JPN","CAPEX","BF-BOF CCS",4.46233267432551,"#7b7878"
2045,"JPN","CAPEX","DRI-EAF H2",6.15791395213196,"#7b7878"
2045,"JPN","CAPEX","DRI-EAF NG",0,"#7b7878"
2045,"JPN","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2045,"JPN","CAPEX","Scrap EAF",19.9441977045971,"#7b7878"
2045,"JPN","DRI Pellets","DRI-EAF H2",16.442378302122,"#7d2222"
2045,"JPN","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2045,"JPN","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2045,"JPN","EAF Scrap","Scrap EAF",148.668091218908,"#a45353"
2045,"JPN","Electricity","BF-BOF",7.16957148556733,"#d7cb1b"
2045,"JPN","Electricity","BF-BOF CCS",2.96023061394132,"#d7cb1b"
2045,"JPN","Electricity","DRI-EAF H2",11.6658374191565,"#d7cb1b"
2045,"JPN","Electricity","DRI-EAF NG",0,"#d7cb1b"
2045,"JPN","Electricity","DRI-EAF NG CCS",0,"#d7cb1b"
2045,"JPN","Electricity","Scrap EAF",151.616806201927,"#d7cb1b"
2045,"JPN","Emission Cost","BF-BOF",155.816871656108,"#444444"
2045,"JPN","Emission Cost","BF-BOF CCS",6.84720378698459,"#444444"
2045,"JPN","Emission Cost","DRI-EAF NG",0,"#444444"
2045,"JPN","Emission Cost","DRI-EAF NG CCS",0,"#444444"
2045,"JPN","Hydrogen","DRI-EAF H2",18.9109721109092,"#33efef"
2045,"JPN","Iron Ore","BF-BOF",49.2066820243504,"#7e433d"
2045,"JPN","Iron Ore","BF-BOF CCS",7.97706000874653,"#7e433d"
2045,"JPN","Liquids","BF-BOF",2.49366685655006,"#11522b"
2045,"JPN","Liquids","BF-BOF CCS",0.40425668503067,"#11522b"
2045,"JPN","Non-H2 Gases","BF-BOF",6.77638514364687,"#85b3dd"
2045,"JPN","Non-H2 Gases","BF-BOF CCS",8.76732744492246,"#85b3dd"
2045,"JPN","Non-H2 Gases","DRI-EAF NG",0,"#85b3dd"
2045,"JPN","Non-H2 Gases","DRI-EAF NG CCS",0,"#85b3dd"
2045,"JPN","OPEX","BF-BOF",16.1626986149527,"#cccccc"
2045,"JPN","OPEX","BF-BOF CCS",4.15097033598882,"#cccccc"
2045,"JPN","OPEX","DRI-EAF H2",4.80610520177115,"#cccccc"
2045,"JPN","OPEX","DRI-EAF NG",0,"#cccccc"
2045,"JPN","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2045,"JPN","OPEX","Scrap EAF",15.5659713789977,"#cccccc"
2045,"JPN","Solids","BF-BOF",-4.26820944322355,"#76512c"
2045,"JPN","Solids","BF-BOF CCS",-0.691933726432602,"#76512c"
2045,"LAM","BOF Scrap","BF-BOF",1.62556344448209e-08,"#fe0404"
2045,"LAM","BOF Scrap","BF-BOF CCS",0,"#fe0404"
2045,"LAM","CAPEX","BF-BOF",3.56081516871321,"#7b7878"
2045,"LAM","CAPEX","BF-BOF CCS",0,"#7b7878"
2045,"LAM","CAPEX","DRI-EAF H2",15.4838050976978,"#7b7878"
2045,"LAM","CAPEX","DRI-EAF NG",11.3164919969221,"#7b7878"
2045,"LAM","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2045,"LAM","CAPEX","Scrap EAF",20.4735693338746,"#7b7878"
2045,"LAM","DRI Pellets","DRI-EAF H2",41.3436405496589,"#7d2222"
2045,"LAM","DRI Pellets","DRI-EAF NG",30.2164083344991,"#7d2222"
2045,"LAM","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2045,"LAM","EAF Scrap","Scrap EAF",152.614134616381,"#a45353"
2045,"LAM","Electricity","BF-BOF",0.968602568477176,"#d7cb1b"
2045,"LAM","Electricity","BF-BOF CCS",0,"#d7cb1b"
2045,"LAM","Electricity","DRI-EAF H2",16.4583913372411,"#d7cb1b"
2045,"LAM","Electricity","DRI-EAF NG",12.0287779828611,"#d7cb1b"
2045,"LAM","Electricity","DRI-EAF NG CCS",0,"#d7cb1b"
2045,"LAM","Electricity","Scrap EAF",85.342853398932,"#d7cb1b"
2045,"LAM","Emission Cost","BF-BOF",36.1553457327898,"#444444"
2045,"LAM","Emission Cost","BF-BOF CCS",0,"#444444"
2045,"LAM","Emission Cost","DRI-EAF NG",26.4624111798869,"#444444"
2045,"LAM","Emission Cost","DRI-EAF NG CCS",0,"#444444"
2045,"LAM","Hydrogen","DRI-EAF H2",58.5936671185823,"#33efef"
2045,"LAM","Iron Ore","BF-BOF",11.3574362984362,"#7e433d"
2045,"LAM","Iron Ore","BF-BOF CCS",0,"#7e433d"
2045,"LAM","Liquids","BF-BOF",0.27736570432513,"#11522b"
2045,"LAM","Liquids","BF-BOF CCS",0,"#11522b"
2045,"LAM","Non-H2 Gases","BF-BOF",2.66973958488761,"#85b3dd"
2045,"LAM","Non-H2 Gases","BF-BOF CCS",0,"#85b3dd"
2045,"LAM","Non-H2 Gases","DRI-EAF NG",16.3613492130904,"#85b3dd"
2045,"LAM","Non-H2 Gases","DRI-EAF NG CCS",0,"#85b3dd"
2045,"LAM","OPEX","BF-BOF",3.73052626956861,"#cccccc"
2045,"LAM","OPEX","BF-BOF CCS",0,"#cccccc"
2045,"LAM","OPEX","DRI-EAF H2",12.0847411642529,"#cccccc"
2045,"LAM","OPEX","DRI-EAF NG",8.83225252496078,"#cccccc"
2045,"LAM","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2045,"LAM","OPEX","Scrap EAF",15.9791333297683,"#cccccc"
2045,"LAM","Solids","BF-BOF",-3.02469926154868,"#76512c"
2045,"LAM","Solids","BF-BOF CCS",0,"#76512c"
2045,"MEA","BOF Scrap","BF-BOF",1.40590347971937e-09,"#fe0404"
2045,"MEA","BOF Scrap","BF-BOF CCS",0,"#fe0404"
2045,"MEA","CAPEX","BF-BOF",0.307964752364765,"#7b7878"
2045,"MEA","CAPEX","BF-BOF CCS",0,"#7b7878"
2045,"MEA","CAPEX","DRI-EAF H2",0,"#7b7878"
2045,"MEA","CAPEX","DRI-EAF NG",29.4529207124212,"#7b7878"
2045,"MEA","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2045,"MEA","CAPEX","Scrap EAF",21.4805367478839,"#7b7878"
2045,"MEA","DRI Pellets","DRI-EAF H2",0,"#7d2222"
2045,"MEA","DRI Pellets","DRI-EAF NG",78.6428761786076,"#7d2222"
2045,"MEA","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2045,"MEA","EAF Scrap","Scrap EAF",160.120273774131,"#a45353"
2045,"MEA","Electricity","BF-BOF",2.9305469653536e-10,"#d7cb1b"
2045,"MEA","Electricity","BF-BOF CCS",0,"#d7cb1b"
2045,"MEA","Electricity","DRI-EAF H2",0,"#d7cb1b"
2045,"MEA","Electricity","DRI-EAF NG",13.5134824513855,"#d7cb1b"
2045,"MEA","Electricity","DRI-EAF NG CCS",0,"#d7cb1b"
2045,"MEA","Electricity","Scrap EAF",75.7116910079975,"#d7cb1b"
2045,"MEA","Emission Cost","BF-BOF",10.2244826873237,"#444444"
2045,"MEA","Emission Cost","BF-BOF CCS",0,"#444444"
2045,"MEA","Emission Cost","DRI-EAF NG",49.1850497795754,"#444444"
2045,"MEA","Emission Cost","DRI-EAF NG CCS",0,"#444444"
2045,"MEA","Hydrogen","DRI-EAF H2",0,"#33efef"
2045,"MEA","Iron Ore","BF-BOF",0.982272286379435,"#7e433d"
2045,"MEA","Iron Ore","BF-BOF CCS",0,"#7e433d"
2045,"MEA","Liquids","BF-BOF",4.10918018211308,"#11522b"
2045,"MEA","Liquids","BF-BOF CCS",0,"#11522b"
2045,"MEA","Non-H2 Gases","BF-BOF",2.00809436394551e-10,"#85b3dd"
2045,"MEA","Non-H2 Gases","BF-BOF CCS",0,"#85b3dd"
2045,"MEA","Non-H2 Gases","DRI-EAF NG",35.1271261092911,"#85b3dd"
2045,"MEA","Non-H2 Gases","DRI-EAF NG CCS",0,"#85b3dd"
2045,"MEA","OPEX","BF-BOF",0.322642581646023,"#cccccc"
2045,"MEA","OPEX","BF-BOF CCS",0,"#cccccc"
2045,"MEA","OPEX","DRI-EAF H2",0,"#cccccc"
2045,"MEA","OPEX","DRI-EAF NG",22.9873032562127,"#cccccc"
2045,"MEA","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2045,"MEA","OPEX","Scrap EAF",16.7650474175753,"#cccccc"
2045,"MEA","Solids","BF-BOF",2.72600536161061,"#76512c"
2045,"MEA","Solids","BF-BOF CCS",0,"#76512c"
2045,"NEU","BOF Scrap","BF-BOF",4.13122847920874e-08,"#fe0404"
2045,"NEU","BOF Scrap","BF-BOF CCS",2.50597632862939e-09,"#fe0404"
2045,"NEU","CAPEX","BF-BOF",9.04950285645316,"#7b7878"
2045,"NEU","CAPEX","BF-BOF CCS",0.96747359372204,"#7b7878"
2045,"NEU","CAPEX","DRI-EAF H2",3.90708422453667,"#7b7878"
2045,"NEU","CAPEX","DRI-EAF NG",0,"#7b7878"
2045,"NEU","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2045,"NEU","CAPEX","Scrap EAF",26.4928885238119,"#7b7878"
2045,"NEU","DRI Pellets","DRI-EAF H2",10.4323895035662,"#7d2222"
2045,"NEU","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2045,"NEU","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2045,"NEU","EAF Scrap","Scrap EAF",197.483359624065,"#a45353"
2045,"NEU","Electricity","BF-BOF",1.09991796605402,"#d7cb1b"
2045,"NEU","Electricity","BF-BOF CCS",0.267718096223871,"#d7cb1b"
2045,"NEU","Electricity","DRI-EAF H2",3.87765659636864,"#d7cb1b"
2045,"NEU","Electricity","DRI-EAF NG",0,"#d7cb1b"
2045,"NEU","Electricity","DRI-EAF NG CCS",0,"#d7cb1b"
2045,"NEU","Electricity","Scrap EAF",66.8877958553719,"#d7cb1b"
2045,"NEU","Emission Cost","BF-BOF",86.4359204730825,"#444444"
2045,"NEU","Emission Cost","BF-BOF CCS",1.82492201292748,"#444444"
2045,"NEU","Emission Cost","DRI-EAF NG",0,"#444444"
2045,"NEU","Emission Cost","DRI-EAF NG CCS",0,"#444444"
